Date,Player Name,Games Played,AB,Hits,RBI,HR,SB,Special,IP,Hits,Runs,SO,Big Plays,Special,Hitting Handedness,Pitching Handedness,Player Type,Capitan
12.26.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.26.20,Yoshi,1,3,1,0,0,0,1,0,0,0,0,0,0,,,Speed,1
12.26.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.26.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.26.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.26.20,Waluigi,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,1
12.26.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.26.20,Baby Mario,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.26.20,Diddy Kong,1,3,1,0,0,0,0,4,4,0,0,0,1,,,Speed,1
12.26.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.26.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.26.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.26.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.28.20,Birdo,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,1
12.28.20,Boo,1,4,1,1,0,0,0,0.33,4,2,0,0,0,,,Technique,0
12.28.20,Bowser,1,5,1,1,0,0,0,0,0,0,0,1,0,,,Power,1
12.28.20,Daisy,1,3,1,1,0,0,0,0,0,0,0,1,0,,,Balance,1
12.28.20,DK,1,5,2,2,0,0,2,0,0,0,0,0,0,,,Power,1
12.28.20,Drybones,1,4,1,0,0,1,0,0,0,0,0,0,0,,,Technique,0
12.28.20,Flying Koopa,1,4,1,1,0,0,0,2,1,0,1,0,0,,,Technique,0
12.28.20,Grandpapa Toad,1,5,3,0,0,0,0,0,0,0,0,0,0,,,Technique,0
12.28.20,Hammer/Etc. Bro,1,4,3,1,1,0,0,0,0,0,0,0,0,,,Power,0
12.28.20,Koopa,1,4,3,1,0,0,0,6,9,4,6,1,0,,,Balance,0
12.28.20,Luigi,1,4,2,1,0,0,1,0,0,0,0,0,0,,,Balance,1
12.28.20,Magikoopa,1,4,2,0,0,0,0,0,0,0,0,1,0,,,Technique,0
12.28.20,Mario,1,3,2,0,0,0,2,0,0,0,0,0,0,,,Balance,1
12.28.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.28.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.28.20,Peach,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
12.28.20,Petey,1,5,1,1,0,0,0,0,0,0,0,1,0,,,Power,0
12.28.20,Toad,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.28.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.28.20,Yoshi,1,3,1,0,0,0,1,0,0,0,0,0,0,,,Speed,1
12.28.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
12.28.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.28.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.28.20,Waluigi,1,3,1,1,0,0,0,9,11,5,8,0,0,,,Technique,1
12.28.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.28.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.28.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
12.28.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
12.28.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
12.28.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
12.28.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.2.21,Birdo,1,4,1,2,0,0,1,0,0,0,0,0,0,,,Balance,1
1.2.21,Boo,1,4,2,0,0,0,0,1,1,0,0,1,0,,,Technique,0
1.2.21,Bowser,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,1
1.2.21,Daisy,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,1
1.2.21,DK,1,4,3,2,1,0,1,0,0,0,0,0,0,,,Power,1
1.2.21,Drybones,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.2.21,Flying Koopa,1,4,1,0,0,0,0,9,9,2,9,0,0,,,Technique,0
1.2.21,Grandpapa Toad,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.2.21,Hammer/Etc. Bro,1,4,2,1,1,0,0,0,0,0,0,0,0,,,Power,0
1.2.21,Koopa,1,4,0,0,0,0,0,8,11,4,10,0,2,,,Balance,0
1.2.21,Luigi,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Balance,1
1.2.21,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.2.21,Mario,1,4,2,0,0,0,3,0,0,0,0,0,0,,,Balance,1
1.2.21,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.2.21,Mumbo,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
1.2.21,Peach,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,1
1.2.21,Petey,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Power,0
1.2.21,Toad,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
1.2.21,Wario,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Power,1
1.2.21,Yoshi,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Speed,1
1.2.21,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
1.2.21,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
1.2.21,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.2.21,Waluigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
1.2.21,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.2.21,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.2.21,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
1.2.21,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.2.21,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
1.2.21,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
1.2.21,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
